feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f14772	-3.721571290225256e-05	-0.1277066508700566	0.2091451077998097	1.0	down
f14771	0.0	0.0	1.0	1.0	up
f14770	0.0	0.0	1.0	1.0	up
f14769	7.261185732204467e-06	0.102864614443732	0.1933572167558647	1.0	up
f14767	0.0	0.0	1.0	1.0	up
f14766	6.354131601256085e-07	0.1518729194957398	0.6151836546663417	1.0	up
f14765	-5.231413524597883e-11	-0.0528922980251449	0.5291570867513564	1.0	down
f14776	2.8296482923906298e-08	0.0116637572831913	0.6666018796150455	1.0	up
f14796	0.0	0.0	1.0	1.0	up
f14797	0.0	0.0	1.0	1.0	up
f14800	1.3151924576959569e-08	0.0069148532307209	0.7673056330290157	1.0	up
f14825	0.0	0.0	1.0	1.0	up
f14824	0.0	0.0	1.0	1.0	up
f14823	5.478585080709308e-09	0.0978461926959769	0.2687242712412864	1.0	up
f14822	0.0	0.0	1.0	1.0	up
f14821	0.0	0.0	1.0	1.0	up
f14820	0.0	0.0	1.0	1.0	up
f14818	0.0	0.0	1.0	1.0	up
f14817	8.138566045090556e-09	0.0635660890547036	0.2734359050324101	1.0	up
f14816	-3.060815391108918e-05	-0.1312099367122517	0.4224935614020305	1.0	down
f14815	0.0	0.0	1.0	1.0	up
f14814	0.0	0.0	1.0	1.0	up
f14813	0.0	0.0	1.0	1.0	up
f14811	0.0	0.0	1.0	1.0	up
f14810	0.0	0.0	1.0	1.0	up
f14809	0.0	0.0	1.0	1.0	up
f14808	0.0	0.0	1.0	1.0	up
f14807	0.0	0.0	1.0	1.0	up
f14806	-1.1909803806702255e-06	-0.1229831071789624	0.5057123581806449	1.0	down
f14805	1.6750171525927723e-06	0.0688850985440792	0.1946072552111335	1.0	up
f14804	0.0	0.0	1.0	1.0	up
f14803	0.0	0.0	1.0	1.0	up
f14802	0.0	0.0	1.0	1.0	up
f14801	0.0	0.0	1.0	1.0	up
f14763	0.0	0.0	1.0	1.0	up
f14762	0.0	0.0	1.0	1.0	up
f14761	5.132954138389322e-07	0.1201355331908178	0.6933796866184543	1.0	up
f14760	0.0	0.0	1.0	1.0	up
f14726	3.260167432017624e-09	0.016693738007466	0.5272370344297651	1.0	up
f14724	0.0	0.0	1.0	1.0	up
f14723	0.0	0.0	1.0	1.0	up
f14722	0.0	0.0	1.0	1.0	up
f14721	-2.0164993493381188e-06	-0.0546535777293192	0.5152277560708071	1.0	down
f14720	0.0	0.0	1.0	1.0	up
f14718	0.0	0.0	1.0	1.0	up
f14717	-4.501498529862147e-06	-0.0882587341920253	0.27395700546065	1.0	down
f14716	-1.5973902918631212e-07	-0.1149784507208902	1.0	1.0	down
f14715	0.0	0.0	1.0	1.0	up
f14714	0.0	0.0	1.0	1.0	up
f14713	0.0	0.0	1.0	1.0	up
f14712	0.0	0.0	1.0	1.0	up
f14710	0.0	0.0	1.0	1.0	up
f14709	0.0	0.0	1.0	1.0	up
f14708	0.0	0.0	1.0	1.0	up
f14707	0.0	0.0	1.0	1.0	up
f14705	0.0	0.0	1.0	1.0	up
f14704	0.0	0.0	1.0	1.0	up
f14703	0.0	0.0	1.0	1.0	up
f14702	0.0	0.0	1.0	1.0	up
f14701	0.0	0.0	1.0	1.0	up
f14699	1.450075433240272e-08	0.0045964059530511	0.6631815674636815	1.0	up
f14727	0.0	0.0	1.0	1.0	up
f14697	0.0	0.0	1.0	1.0	up
f14728	-1.6352943930542097e-08	-0.114669674182066	0.2687242712412864	1.0	down
f14730	-9.385382145410405e-08	-0.0519282629082694	1.0	1.0	down
f14759	0.0	0.0	1.0	1.0	up
f14758	0.0	0.0	1.0	1.0	up
f14757	9.872348164208233e-08	0.0528922980251449	0.5291570867513564	1.0	up
f14756	0.0	0.0	1.0	1.0	up
f14755	0.0	0.0	1.0	1.0	up
f14754	-1.281005097553134e-09	-0.052892298025145	0.5291570867513564	1.0	down
f14753	0.0	0.0	1.0	1.0	up
f14752	0.0	0.0	1.0	1.0	up
f14751	0.0	0.0	1.0	1.0	up
f14750	0.0	0.0	1.0	1.0	up
f14749	0.0	0.0	1.0	1.0	up
f14747	0.0	0.0	1.0	1.0	up
f14746	0.0	0.0	1.0	1.0	up
f14745	0.0	0.0	1.0	1.0	up
f14744	0.0	0.0	1.0	1.0	up
f14742	-1.042213465552777e-06	-0.0265746736429359	0.2158784711070718	1.0	down
f14739	0.0	0.0	1.0	1.0	up
f14738	0.0	0.0	1.0	1.0	up
f14737	0.0	0.0	1.0	1.0	up
f14736	2.871813539968571e-07	0.0256463150166507	0.5124278568218514	1.0	up
f14734	0.0	0.0	1.0	1.0	up
f14733	3.218819620087743e-08	0.1246121593132617	0.3658132721796258	1.0	up
f14731	0.0	0.0	1.0	1.0	up
f14729	0.0	0.0	1.0	1.0	up
f14826	0.0	0.0	1.0	1.0	up
f14567	0.0	0.0	1.0	1.0	up
f14565	0.0	0.0	1.0	1.0	up
f14404	1.3074730286462e-06	0.1634111808855348	0.1767496690081221	1.0	up
f14403	0.0	0.0	1.0	1.0	up
f14402	0.0	0.0	1.0	1.0	up
f14401	0.0	0.0	1.0	1.0	up
f14400	0.0	0.0	1.0	1.0	up
f14399	0.0	0.0	1.0	1.0	up
f14398	-7.950501609593629e-05	-0.0313135246515138	0.984650372618736	1.0	down
f14397	-5.055829751654528e-08	-0.0486280993772367	1.0	1.0	down
f14394	0.0	0.0	1.0	1.0	up
f14393	0.0	0.0	1.0	1.0	up
f14405	0.0	0.0	1.0	1.0	up
f14392	0.0	0.0	1.0	1.0	up
f14390	0.0	0.0	1.0	1.0	up
f14389	0.0	0.0	1.0	1.0	up
f14388	0.0	0.0	1.0	1.0	up
f14387	0.0	0.0	1.0	1.0	up
f14386	0.0	0.0	1.0	1.0	up
f14384	0.0	0.0	1.0	1.0	up
f14383	-6.039624240656849e-07	-0.0977426588819573	0.883365164096115	1.0	down
f14382	0.0	0.0	1.0	1.0	up
f14381	-4.6187358748284176e-08	-0.0082595786177164	0.5560299912525793	1.0	down
f14380	1.8692935736908112e-07	0.0255298939168958	0.3317819271792797	1.0	up
f14391	0.0	0.0	1.0	1.0	up
f14406	0.0	0.0	1.0	1.0	up
f14407	0.0	0.0	1.0	1.0	up
f14408	3.5974319762317465e-06	0.1196956133300167	0.3530000173186868	1.0	up
f14436	8.190866501536221e-07	0.0330847695204722	0.3055037210494452	1.0	up
f14434	0.0	0.0	1.0	1.0	up
f14432	0.0	0.0	1.0	1.0	up
f14431	-1.130188647948671e-07	-0.0592958544765063	0.6575150483520235	1.0	down
f14430	-8.492164124618285e-08	-0.083282257103002	0.916411823056893	1.0	down
f14429	0.0	0.0	1.0	1.0	up
f14428	0.0	0.0	1.0	1.0	up
f14427	0.0	0.0	1.0	1.0	up
f14426	0.0	0.0	1.0	1.0	up
f14423	0.0	0.0	1.0	1.0	up
f14422	-1.3375572962104344e-07	-0.0729552591938661	0.8592331818456507	1.0	down
f14421	0.0	0.0	1.0	1.0	up
f14419	0.0	0.0	1.0	1.0	up
f14418	0.0	0.0	1.0	1.0	up
f14417	0.0	0.0	1.0	1.0	up
f14416	1.1811425065388906e-07	0.0505285849878715	1.0	1.0	up
f14415	0.0	0.0	1.0	1.0	up
f14414	0.0	0.0	1.0	1.0	up
f14413	0.0	0.0	1.0	1.0	up
f14412	0.0	0.0	1.0	1.0	up
f14411	-2.002769290993456e-05	-0.0329891014502749	0.3577826218957549	1.0	down
f14410	0.0	0.0	1.0	1.0	up
f14409	0.0	0.0	1.0	1.0	up
f14379	0.0	0.0	1.0	1.0	up
f14377	0.0	0.0	1.0	1.0	up
f14376	0.0	0.0	1.0	1.0	up
f14375	0.0	0.0	1.0	1.0	up
f14340	0.0	0.0	1.0	1.0	up
f14339	0.0	0.0	1.0	1.0	up
f14338	0.0	0.0	1.0	1.0	up
f14337	0.0	0.0	1.0	1.0	up
f14336	0.0	0.0	1.0	1.0	up
f14332	0.0	0.0	1.0	1.0	up
f14331	0.0	0.0	1.0	1.0	up
f14330	0.0	0.0	1.0	1.0	up
f14329	0.0	0.0	1.0	1.0	up
f14328	0.0	0.0	1.0	1.0	up
f14327	0.0	0.0	1.0	1.0	up
f14326	0.0	0.0	1.0	1.0	up
f14325	0.0	0.0	1.0	1.0	up
f14324	0.0	0.0	1.0	1.0	up
f14323	1.137783194280928e-06	0.0433439344173587	0.4610852244344391	1.0	up
f14321	0.0	0.0	1.0	1.0	up
f14320	4.90845643071225e-07	0.1018545307898404	0.2611542494546838	1.0	up
f14319	0.0	0.0	1.0	1.0	up
f14318	-2.7217424831178504e-06	-0.1199436779511317	0.4135391094449192	1.0	down
f14317	0.0	0.0	1.0	1.0	up
f14316	1.5366073057521134e-08	0.0528922980251443	0.5291570867513564	1.0	up
f14315	0.0	0.0	1.0	1.0	up
f14314	0.0	0.0	1.0	1.0	up
f14343	0.0	0.0	1.0	1.0	up
f14437	0.0	0.0	1.0	1.0	up
f14345	0.0	0.0	1.0	1.0	up
f14348	0.0	0.0	1.0	1.0	up
f14374	0.0	0.0	1.0	1.0	up
f14373	-2.775940793071641e-07	-0.0840546325592053	0.845436510050906	1.0	down
f14372	0.0	0.0	1.0	1.0	up
f14371	0.0	0.0	1.0	1.0	up
f14370	0.0	0.0	1.0	1.0	up
f14369	0.0	0.0	1.0	1.0	up
f14368	0.0	0.0	1.0	1.0	up
f14367	-1.5810255717951806e-08	-0.1077561311597181	0.5020293934765301	1.0	down
f14366	-1.6722777218092232e-08	-0.0711496258818838	0.7777634125981037	1.0	down
f14363	0.0	0.0	1.0	1.0	up
f14362	0.0	0.0	1.0	1.0	up
f14361	0.0	0.0	1.0	1.0	up
f14359	0.0	0.0	1.0	1.0	up
f14358	0.0	0.0	1.0	1.0	up
f14357	-1.629347407288151e-07	-0.0531763741493316	0.5187850752033123	1.0	down
f14356	0.0	0.0	1.0	1.0	up
f14355	0.0	0.0	1.0	1.0	up
f14354	-4.860499757342041e-09	-0.0528922980251447	0.5291570867513564	1.0	down
f14353	0.0	0.0	1.0	1.0	up
f14352	0.0	0.0	1.0	1.0	up
f14351	1.2038724889862353e-07	0.1203420407249653	0.7187081783725641	1.0	up
f14350	0.0	0.0	1.0	1.0	up
f14349	0.0	0.0	1.0	1.0	up
f14346	0.0	0.0	1.0	1.0	up
f14566	0.0	0.0	1.0	1.0	up
f14438	-6.186382233863696e-08	-0.0306360111792113	0.5523890215454865	1.0	down
f14440	0.0	0.0	1.0	1.0	up
f14532	0.0	0.0	1.0	1.0	up
f14531	0.0	0.0	1.0	1.0	up
f14530	0.0	0.0	1.0	1.0	up
f14529	0.0	0.0	1.0	1.0	up
f14527	0.0	0.0	1.0	1.0	up
f14525	0.0	0.0	1.0	1.0	up
f14524	0.0	0.0	1.0	1.0	up
f14523	0.0	0.0	1.0	1.0	up
f14521	-6.0950640454393584e-05	-0.1744712536931564	0.7498850405380152	1.0	down
f14520	-7.092901683790842e-06	-0.1177877495399703	0.7128779586323546	1.0	down
f14533	-3.761331810892443e-06	-0.1309891133483379	0.3982710988846629	1.0	down
f14519	0.0	0.0	1.0	1.0	up
f14517	0.0	0.0	1.0	1.0	up
f14516	0.0	0.0	1.0	1.0	up
f14515	-7.002578786341474e-08	-0.0528922980251451	0.5291570867513564	1.0	down
f14514	-3.267381798650604e-07	-0.0690804107115168	0.6281850202181647	1.0	down
f14513	0.0	0.0	1.0	1.0	up
f14512	0.0	0.0	1.0	1.0	up
f14510	0.0	0.0	1.0	1.0	up
f14509	-0.0001503263155464	-0.1047309189585871	0.1782651705829145	1.0	down
f14508	2.345121174585074e-09	0.0528922980251445	0.5291570867513564	1.0	up
f14507	0.0	0.0	1.0	1.0	up
f14518	0.0	0.0	1.0	1.0	up
f14534	0.0	0.0	1.0	1.0	up
f14535	0.0	0.0	1.0	1.0	up
f14536	-3.984911018051207e-09	-0.0528922980251455	0.5291570867513564	1.0	down
f14564	0.0	0.0	1.0	1.0	up
f14563	0.0	0.0	1.0	1.0	up
f14562	0.0	0.0	1.0	1.0	up
f14561	0.0	0.0	1.0	1.0	up
f14559	0.0	0.0	1.0	1.0	up
f14557	0.0	0.0	1.0	1.0	up
f14556	0.0	0.0	1.0	1.0	up
f14555	0.0	0.0	1.0	1.0	up
f14554	0.0	0.0	1.0	1.0	up
f14553	-8.978458754427264e-08	-0.0853204505893935	0.7187081783725641	1.0	down
f14552	0.0	0.0	1.0	1.0	up
f14551	0.0	0.0	1.0	1.0	up
f14550	0.0	0.0	1.0	1.0	up
f14549	4.18404978045146e-05	0.0987767835572195	0.2886688801129972	1.0	up
f14548	0.0	0.0	1.0	1.0	up
f14547	-7.015551091171802e-10	-0.0528922980251447	0.5291570867513564	1.0	down
f14546	0.0	0.0	1.0	1.0	up
f14544	0.0	0.0	1.0	1.0	up
f14543	1.7285128706134856e-08	0.0528922980251444	0.5291570867513564	1.0	up
f14542	1.4816184011579025e-07	0.0644915456916324	0.8232010250985845	1.0	up
f14541	0.0	0.0	1.0	1.0	up
f14539	0.0	0.0	1.0	1.0	up
f14538	8.284142613774747e-06	0.0480961515707744	0.4598661650833104	1.0	up
f14506	0.0	0.0	1.0	1.0	up
f14505	0.0	0.0	1.0	1.0	up
f14504	0.0	0.0	1.0	1.0	up
f14503	0.0	0.0	1.0	1.0	up
f14470	-3.5700893658940913e-06	-0.1432585983283253	0.5969426896639688	1.0	down
f14469	0.0	0.0	1.0	1.0	up
f14468	-0.0001388270225943	-0.2113421919016929	0.4482156612017512	1.0	down
f14467	0.0	0.0	1.0	1.0	up
f14465	1.1465668419987196e-05	0.0416056882838607	0.4811843246703492	1.0	up
f14463	0.0	0.0	1.0	1.0	up
f14462	0.0	0.0	1.0	1.0	up
f14460	-6.182558718137442e-08	-0.0450477698863643	0.2043170311171345	1.0	down
f14459	0.0	0.0	1.0	1.0	up
f14458	0.0	0.0	1.0	1.0	up
f14455	0.0	0.0	1.0	1.0	up
f14454	0.0	0.0	1.0	1.0	up
f14452	-4.028243321954506e-06	-0.02123342843903	0.3604116829836787	1.0	down
f14451	0.0	0.0	1.0	1.0	up
f14450	0.0	0.0	1.0	1.0	up
f14449	0.0	0.0	1.0	1.0	up
f14448	0.0	0.0	1.0	1.0	up
f14447	0.0	0.0	1.0	1.0	up
f14446	0.0	0.0	1.0	1.0	up
f14445	0.0	0.0	1.0	1.0	up
f14444	8.380288818443661e-07	0.0557267923802485	0.2374084333056321	1.0	up
f14443	0.0	0.0	1.0	1.0	up
f14441	1.280461176065728e-06	0.0560496988462153	0.4493955517048088	1.0	up
f14471	0.0	0.0	1.0	1.0	up
f14439	-7.902020552137401e-07	-0.1729594048611373	0.2167195141992071	1.0	down
f14472	0.0	0.0	1.0	1.0	up
f14475	0.0	0.0	1.0	1.0	up
f14501	-4.118993656447856e-07	-0.089825601818039	0.3682721594101154	1.0	down
f14500	8.905321737984196e-08	0.0394020757932431	0.7777634125981037	1.0	up
f14499	-8.347301627509297e-08	-0.0528922980251453	0.5291570867513564	1.0	down
f14498	0.0	0.0	1.0	1.0	up
f14497	0.0	0.0	1.0	1.0	up
f14496	0.0	0.0	1.0	1.0	up
f14495	0.0	0.0	1.0	1.0	up
f14494	0.0	0.0	1.0	1.0	up
f14493	-0.0009616615683698	-0.2575488407660899	0.2733437029918159	1.0	down
f14492	0.0	0.0	1.0	1.0	up
f14491	0.0	0.0	1.0	1.0	up
f14490	0.0	0.0	1.0	1.0	up
f14489	7.574098981422143e-08	0.0020874308578544	0.1773560829146636	1.0	up
f14487	1.5120434181881137e-07	0.0928983986867654	0.4346498708135698	1.0	up
f14485	0.0	0.0	1.0	1.0	up
f14484	0.0	0.0	1.0	1.0	up
f14483	0.0	0.0	1.0	1.0	up
f14482	0.0	0.0	1.0	1.0	up
f14481	1.4831532098469326e-07	0.0200695934623352	0.7290946442897497	1.0	up
f14480	-2.234176819001732e-06	-0.1128400882278727	0.4674091818005336	1.0	down
f14479	0.0	0.0	1.0	1.0	up
f14478	0.0	0.0	1.0	1.0	up
f14477	0.0	0.0	1.0	1.0	up
f14473	0.0	0.0	1.0	1.0	up
f14827	0.0	0.0	1.0	1.0	up
f14828	0.0	0.0	1.0	1.0	up
f14829	7.265557724167593e-08	0.0522054595855446	0.3635126522362718	1.0	up
f15185	0.0	0.0	1.0	1.0	up
f15184	0.0	0.0	1.0	1.0	up
f15183	0.0	0.0	1.0	1.0	up
f15182	-1.2168055880465544e-05	-0.1416368748407711	0.3754559988675749	1.0	down
f15181	0.0	0.0	1.0	1.0	up
f15180	-1.5397365277749486e-06	-0.0794667346541071	0.8043721038740869	1.0	down
f15179	0.0	0.0	1.0	1.0	up
f15177	-1.9440533287706785e-07	-0.0868018519062338	0.6998063880348546	1.0	down
f15176	0.0	0.0	1.0	1.0	up
f15175	0.0	0.0	1.0	1.0	up
f15186	-2.9344898357521747e-06	-0.2280488370408867	0.3867717777014662	1.0	down
f15174	0.0	0.0	1.0	1.0	up
f15172	0.0	0.0	1.0	1.0	up
f15169	0.0	0.0	1.0	1.0	up
f15168	0.0	0.0	1.0	1.0	up
f15167	2.648444024089258e-07	0.0502983556603611	0.852961436826308	1.0	up
f15166	-7.447211828548463e-08	-0.0518318368154335	1.0	1.0	down
f15165	0.0	0.0	1.0	1.0	up
f15164	0.0	0.0	1.0	1.0	up
f15163	1.2582368071889504e-08	0.1297664593965673	0.5020293934765301	1.0	up
f15162	0.0	0.0	1.0	1.0	up
f15160	-2.3377599791274402e-07	-0.0124644803846785	0.5729333492351667	1.0	down
f15173	-7.364993143710308e-06	-0.2852549219499588	0.8448551245702018	1.0	down
f15188	4.797606125066522e-07	0.0871985772823218	0.3416651462944414	1.0	up
f15190	0.0	0.0	1.0	1.0	up
f15191	0.0	0.0	1.0	1.0	up
f15219	0.0	0.0	1.0	1.0	up
f15218	0.0	0.0	1.0	1.0	up
f15217	0.0	0.0	1.0	1.0	up
f15215	0.0	0.0	1.0	1.0	up
f15214	4.718942891486222e-07	0.118469505024688	0.6088117541733544	1.0	up
f15213	1.5924258332233877e-07	0.0076500300816882	0.4347577922187279	1.0	up
f15212	0.0	0.0	1.0	1.0	up
f15211	0.0	0.0	1.0	1.0	up
f15210	0.0	0.0	1.0	1.0	up
f15209	0.0	0.0	1.0	1.0	up
f15208	0.0	0.0	1.0	1.0	up
f15207	0.0	0.0	1.0	1.0	up
f15206	-1.3006021617911757e-08	-0.0528922980251451	0.5291570867513564	1.0	down
f15205	0.0	0.0	1.0	1.0	up
f15204	2.8465535615396216e-07	0.0645240326210671	0.5978402395845619	1.0	up
f15202	0.0	0.0	1.0	1.0	up
f15201	8.610591612523422e-08	0.1193242379300571	0.3615851051036501	1.0	up
f15200	0.0	0.0	1.0	1.0	up
f15199	0.0	0.0	1.0	1.0	up
f15198	0.0	0.0	1.0	1.0	up
f15197	1.117765332583076e-05	0.0993878146044023	0.172617749243195	1.0	up
f15193	2.021549078199314e-05	0.0463715753270914	0.1898055491910005	1.0	up
f15192	0.0	0.0	1.0	1.0	up
f15159	0.0	0.0	1.0	1.0	up
f15158	0.0	0.0	1.0	1.0	up
f15157	0.0	0.0	1.0	1.0	up
f15156	0.0	0.0	1.0	1.0	up
f15126	0.0	0.0	1.0	1.0	up
f15125	0.0	0.0	1.0	1.0	up
f15124	-3.880856202158614e-07	-0.0166585773217811	0.4435100905755417	1.0	down
f15122	0.0	0.0	1.0	1.0	up
f15121	3.3004024262481835e-06	0.0636802477357988	0.2965687857385939	1.0	up
f15120	9.941166354110464e-08	0.0525867517704461	1.0	1.0	up
f15118	0.0	0.0	1.0	1.0	up
f15117	0.0	0.0	1.0	1.0	up
f15116	0.0	0.0	1.0	1.0	up
f15115	0.0	0.0	1.0	1.0	up
f15114	0.0	0.0	1.0	1.0	up
f15113	0.0	0.0	1.0	1.0	up
f15112	0.0	0.0	1.0	1.0	up
f15111	4.8248744860757444e-08	0.0013080031220489	0.2655430753137237	1.0	up
f15110	0.0	0.0	1.0	1.0	up
f15109	-7.904678583145144e-06	-0.0072580805474154	0.3943851518304548	1.0	down
f15108	-2.202318515628576e-06	-0.0526313295852245	0.4624382034167219	1.0	down
f15107	1.038646496454021e-08	0.1299618556154255	0.5020293934765301	1.0	up
f15106	0.0	0.0	1.0	1.0	up
f15105	0.0	0.0	1.0	1.0	up
f15104	0.0	0.0	1.0	1.0	up
f15103	0.0	0.0	1.0	1.0	up
f15102	0.0	0.0	1.0	1.0	up
f15127	0.0	0.0	1.0	1.0	up
f15220	0.0	0.0	1.0	1.0	up
f15128	0.0	0.0	1.0	1.0	up
f15130	0.0	0.0	1.0	1.0	up
f15155	0.0	0.0	1.0	1.0	up
f15153	0.0	0.0	1.0	1.0	up
f15152	2.382841379585443e-06	0.0258718807144588	0.5632179116243721	1.0	up
f15151	3.815831197243824e-06	0.1297126426333432	0.2946331111690426	1.0	up
f15150	0.0	0.0	1.0	1.0	up
f15149	-7.0786324158689235e-06	-0.0623768631790093	0.9905862403716322	1.0	down
f15148	0.0	0.0	1.0	1.0	up
f15147	0.0	0.0	1.0	1.0	up
f15146	0.0	0.0	1.0	1.0	up
f15145	0.0	0.0	1.0	1.0	up
f15144	0.0	0.0	1.0	1.0	up
f15143	0.0	0.0	1.0	1.0	up
f15142	1.4891086902935057e-07	0.0354600478593161	1.0	1.0	up
f15141	0.0	0.0	1.0	1.0	up
f15140	1.677731142990524e-07	0.0243272214883011	0.8614906208360358	1.0	up
f15139	1.4636875366704771e-06	0.0695982080791194	0.3020127152352766	1.0	up
f15138	-1.783526171493577e-06	-0.0713858920458619	0.3214806972646001	1.0	down
f15137	0.0	0.0	1.0	1.0	up
f15136	-3.927116013073828e-07	-0.0647315667469636	0.5116480030170399	1.0	down
f15135	0.0	0.0	1.0	1.0	up
f15133	0.0	0.0	1.0	1.0	up
f15132	0.0	0.0	1.0	1.0	up
f15131	0.0	0.0	1.0	1.0	up
f15129	0.0	0.0	1.0	1.0	up
f15100	0.0	0.0	1.0	1.0	up
f15221	0.0	0.0	1.0	1.0	up
f15223	0.0	0.0	1.0	1.0	up
f15318	0.0	0.0	1.0	1.0	up
f15317	0.0	0.0	1.0	1.0	up
f15316	2.5561224902048708e-08	0.0547386414594161	0.3719487076201998	1.0	up
f15315	0.0	0.0	1.0	1.0	up
f15314	-5.405537740443832e-08	-0.0190725488656711	0.5549745678547575	1.0	down
f15313	0.0	0.0	1.0	1.0	up
f15312	0.0	0.0	1.0	1.0	up
f15311	-6.549799581989646e-08	-0.0298432830749765	0.6879931327939608	1.0	down
f15310	0.0	0.0	1.0	1.0	up
f15308	0.0	0.0	1.0	1.0	up
f15320	0.0	0.0	1.0	1.0	up
f15307	0.0	0.0	1.0	1.0	up
f15305	0.0	0.0	1.0	1.0	up
f15304	0.0	0.0	1.0	1.0	up
f15303	0.0	0.0	1.0	1.0	up
f15302	0.0	0.0	1.0	1.0	up
f15301	0.0	0.0	1.0	1.0	up
f15300	0.0	0.0	1.0	1.0	up
f15299	5.392377643147484e-07	0.1251332569888795	0.6345301158653416	1.0	up
f15298	0.0	0.0	1.0	1.0	up
f15297	0.0	0.0	1.0	1.0	up
f15296	0.0	0.0	1.0	1.0	up
f15306	3.068626192543889e-07	0.0445693649968969	0.8177249892613812	1.0	up
f15321	-5.896581569686531e-10	-0.0027125247491949	0.7159756029361365	1.0	down
f15322	-1.3135695153323468e-06	-0.0914795915768585	0.8185231516451584	1.0	down
f15323	-2.9271599487401546e-07	-0.1309800928852136	0.281599334732707	1.0	down
f15349	1.2620254419744015e-06	0.0526139676493134	1.0	1.0	up
f15348	0.0	0.0	1.0	1.0	up
f15347	0.0	0.0	1.0	1.0	up
f15346	0.0	0.0	1.0	1.0	up
f15345	0.0	0.0	1.0	1.0	up
f15344	0.0	0.0	1.0	1.0	up
f15343	1.8998583531356417e-05	0.0877599274541948	0.8749579474001052	1.0	up
f15342	0.0	0.0	1.0	1.0	up
f15341	0.0	0.0	1.0	1.0	up
f15340	0.0	0.0	1.0	1.0	up
f15339	6.357149686664343e-10	0.0158154701181269	1.0	1.0	up
f15338	0.0	0.0	1.0	1.0	up
f15337	0.0	0.0	1.0	1.0	up
f15336	0.0	0.0	1.0	1.0	up
f15335	0.0	0.0	1.0	1.0	up
f15334	0.0	0.0	1.0	1.0	up
f15333	0.0	0.0	1.0	1.0	up
f15332	3.846863119179034e-07	0.0530144033899527	0.3469782902787142	1.0	up
f15331	0.0	0.0	1.0	1.0	up
f15329	0.0	0.0	1.0	1.0	up
f15327	0.0	0.0	1.0	1.0	up
f15326	5.6553180911578236e-09	0.0241427044187206	0.8112032942604175	1.0	up
f15324	-2.2437852021539585e-07	-0.0793998483568849	0.3955802263701643	1.0	down
f15295	0.0	0.0	1.0	1.0	up
f15294	0.0	0.0	1.0	1.0	up
f15293	0.0	0.0	1.0	1.0	up
f15292	-2.1603554941975745e-06	-0.1107604874453914	0.4980931604555079	1.0	down
f15251	0.0	0.0	1.0	1.0	up
f15250	0.0	0.0	1.0	1.0	up
f15249	0.0	0.0	1.0	1.0	up
f15248	0.0	0.0	1.0	1.0	up
f15247	0.0	0.0	1.0	1.0	up
f15246	0.0	0.0	1.0	1.0	up
f15245	0.0	0.0	1.0	1.0	up
f15244	0.0	0.0	1.0	1.0	up
f15243	0.0	0.0	1.0	1.0	up
f15241	-3.401852154638618e-09	-0.0528922980251445	0.5291570867513564	1.0	down
f15240	0.0	0.0	1.0	1.0	up
f15239	0.0	0.0	1.0	1.0	up
f15238	0.0	0.0	1.0	1.0	up
f15237	0.0	0.0	1.0	1.0	up
f15236	0.0	0.0	1.0	1.0	up
f15234	0.0	0.0	1.0	1.0	up
f15233	0.0	0.0	1.0	1.0	up
f15232	-0.0001100085547368	-0.1025484956957652	0.7458105799295167	1.0	down
f15231	0.0	0.0	1.0	1.0	up
f15229	0.0	0.0	1.0	1.0	up
f15228	0.0	0.0	1.0	1.0	up
f15227	0.0	0.0	1.0	1.0	up
f15226	0.0	0.0	1.0	1.0	up
f15252	0.0	0.0	1.0	1.0	up
f15222	5.736491184507031e-07	0.1205804087999458	0.357602147979021	1.0	up
f15254	2.615703306219075e-07	0.0497930956471832	0.2314861525667059	1.0	up
f15256	0.0	0.0	1.0	1.0	up
f15291	0.0	0.0	1.0	1.0	up
f15290	0.0	0.0	1.0	1.0	up
f15289	0.0	0.0	1.0	1.0	up
f15288	0.0	0.0	1.0	1.0	up
f15287	5.40758170245681e-07	0.1438800628091538	0.1967554243593737	1.0	up
f15286	0.0	0.0	1.0	1.0	up
f15285	0.0	0.0	1.0	1.0	up
f15283	0.0	0.0	1.0	1.0	up
f15282	0.0	0.0	1.0	1.0	up
f15281	0.0	0.0	1.0	1.0	up
f15280	0.0	0.0	1.0	1.0	up
f15277	0.0	0.0	1.0	1.0	up
f15276	-1.8338558220420964e-06	-0.0667205003726586	0.2008208159486508	1.0	down
f15274	-1.0518449500523274e-05	-0.0615325960641257	0.8317501328203976	1.0	down
f15271	2.725792001001537e-10	0.0528922980251444	0.5291570867513564	1.0	up
f15266	0.0	0.0	1.0	1.0	up
f15265	0.0	0.0	1.0	1.0	up
f15264	0.0	0.0	1.0	1.0	up
f15263	-1.819488279579673e-07	-0.1254767535226215	0.5020293934765301	1.0	down
f15262	6.641482759732752e-07	0.0392185221140221	0.5766361004013616	1.0	up
f15260	0.0	0.0	1.0	1.0	up
f15259	0.0	0.0	1.0	1.0	up
f15257	0.0	0.0	1.0	1.0	up
f15255	0.0	0.0	1.0	1.0	up
f15099	0.0	0.0	1.0	1.0	up
f15098	0.0	0.0	1.0	1.0	up
f15097	0.0	0.0	1.0	1.0	up
f14926	0.0	0.0	1.0	1.0	up
f14925	0.0	0.0	1.0	1.0	up
f14924	0.0	0.0	1.0	1.0	up
f14922	0.0	0.0	1.0	1.0	up
