feature	std_effect	effect_mean_diff	p_value	p_adj_bh	direction
f16291	0.06724208101292486	1.2883858998975485e-05	0.0172407862728476	0.3204458789498993	up
f4446	0.11502790047686151	6.182869858093909e-06	0.0171998970182134	0.3204458789498993	up
f21704	0.2639853850814895	7.845256583095762e-06	0.0171991140076875	0.3204458789498993	up
f32132	0.07119595398359643	1.5855233150432468e-06	0.0172507283836001	0.3204489045769892	up
f524	0.13584635667437486	1.041595065544243e-06	0.0172765590138368	0.320746904116377	up
f7932	0.18480299537725398	2.027376553451177e-05	0.0172928229451372	0.3208670567759097	up
f1154	0.0791882862446602	1.7612927586014848e-06	0.0173165313502092	0.321125126929065	up
f17689	0.1522924888115232	2.9084192996378984e-05	0.0173291741713199	0.3211778163155044	up
f25346	0.04711191623652483	3.626374393206789e-06	0.0173435743884961	0.3212629991872484	up
f30162	0.012614686639269452	7.58578891691286e-07	0.0173706162759747	0.3215821209780453	up
f3094	0.08201503706448178	2.012286440731259e-06	0.0174083855714089	0.3220993666877075	up
f22669	-0.14725212835639154	-2.206654044130119e-06	0.0174586262106962	0.3221705741778174	down
f28366	0.05961166040974108	4.198244505460024e-06	0.0174405905460432	0.3221705741778174	up
f19368	0.24985159493279707	1.0319853645341937e-06	0.0174455432151887	0.3221705741778174	up
f463	0.1437392427429156	1.8556254472059664e-06	0.0174404633561267	0.3221705741778174	up
f11599	0.08662581027816342	1.499025933298981e-06	0.0174712252903436	0.3221705741778174	up
f19282	0.08226949123110797	1.3425661218207098e-06	0.0174616411613935	0.3221705741778174	up
f14396	0.15711029291780151	3.6999579206167255e-06	0.0174944664740606	0.3222502474873762	up
f21637	-0.004007309188805403	-1.0373756231274453e-07	0.0175048156236572	0.3222502474873762	down
f32047	0.14386543391994902	0.0002246461941394	0.0175050488442239	0.3222502474873762	up
f3021	0.1910187988014972	1.7388697606293136e-05	0.0175414302344911	0.3227000576594946	up
f21942	0.17238669338564797	1.0266933186358077e-06	0.0175651601745066	0.3227000576594946	up
f24032	0.037335446724729805	8.660733692522626e-07	0.0175686574645753	0.3227000576594946	up
f31926	0.029541584373474993	2.3685619380557914e-06	0.017568875209489	0.3227000576594946	up
f4295	0.0930290069369997	1.4961141132516785e-06	0.0176269266294485	0.3234037692014382	up
f14690	0.128140809933126	4.8438997246194045e-06	0.0176206077738056	0.3234037692014382	up
f10853	0.034869355484055994	5.3760477156174605e-05	0.0176572768722936	0.3237793220768425	up
f3259	0.12127873495816227	2.745928617514437e-05	0.017676725124871	0.3239439477342696	up
f5557	0.008147553138999156	3.188816444890108e-07	0.0176860266875185	0.3239439477342696	up
f1008	0.12071605140096546	2.8738408254866955e-06	0.0176994429008344	0.324008572611476	up
f1076	0.06293783371529844	1.7837815394159406e-06	0.0177267030041418	0.3240946044982695	up
f6836	0.16383126273414525	4.74025210878608e-05	0.0177338142659117	0.3240946044982695	up
f30567	0.05774368371785346	1.0927510476903992e-05	0.0177221255534704	0.3240946044982695	up
f15189	-0.08570073384722293	-2.9705046654271427e-06	0.0177549122683339	0.3242451563461833	down
f23380	0.11684045869775384	0.0001089285693742	0.0177618425183532	0.3242451563461833	up
f16760	0.18031946114272873	1.3003233871131669e-06	0.0177784120403036	0.3243669296974776	up
f1068	0.08166433005929827	5.5836037399785716e-06	0.0178473899141382	0.3253984769334625	up
f10825	0.15517460781801826	6.810720075009157e-06	0.0178584914982303	0.3253984769334625	up
f10895	0.15704979276270262	2.294435955263907e-06	0.0178647418213897	0.3253984769334625	up
f5661	-0.024873954473414357	-1.2299369500397005e-06	0.0178920823471604	0.3255816841546422	down
f28758	0.22208605438484455	3.070241562454612e-06	0.0178946720325473	0.3255816841546422	up
f29838	0.13964922921454603	3.911791067730519e-05	0.0179315101034136	0.32607087850647	up
f18043	0.04514552935846899	1.3081063698336949e-06	0.0179550157031638	0.3263172238276605	up
f14537	0.1466008284373125	7.246162416231527e-05	0.0179812827306284	0.3265380468803093	up
f25992	0.1845271345438079	9.484286510996752e-07	0.0179870963934008	0.3265380468803093	up
f29160	0.11034915464495462	1.256928575458005e-06	0.0180233164456063	0.3270144148890532	up
f12774	0.13287246412789414	2.9765582366962917e-06	0.0180477965622766	0.3272773645559946	up
f29349	-0.2038071450679443	-4.023669211164816e-06	0.0180670774069557	0.3274457922959775	down
f24134	0.1372065498989342	8.836936235820759e-05	0.0180824324372404	0.3275429221135951	up
f9325	0.275502305072448	2.8957225295016544e-06	0.01810818784639	0.3276472111267302	up
f11927	0.07681794781736125	2.504851472622249e-07	0.0181078391913787	0.3276472111267302	up
f30954	0.21590602371773018	6.5678899309205e-06	0.0181531271046852	0.3282790667584574	up
f21606	0.16174318475214938	2.1612445943901547e-06	0.018232560068467	0.329533661513254	up
f14087	0.09806248162223614	2.4980628841149156e-06	0.0182599020516107	0.3298459043148743	up
f24161	0.0677371934756982	4.557687643682584e-07	0.0182963506665872	0.3303222141282271	up
f19434	0.12082597412475786	1.5146328041737433e-06	0.0183128087743721	0.3304372896027678	up
f21100	0.08117714476476633	1.6588330745435085e-06	0.0183478070608589	0.3308865942598941	up
f8940	-0.10216321578325	-6.815463711973279e-06	0.0183622350991936	0.3309646423159392	down
f1664	0.14909123422481907	6.020957224245648e-05	0.0184282242934317	0.3316068389056407	up
f28571	-0.01694704668301619	-3.222790865038405e-07	0.0184188788249358	0.3316068389056407	down
f32557	0.21527943541915393	2.3493819571740458e-06	0.0184150177052555	0.3316068389056407	up
f22636	0.057976210867451146	2.232037890280481e-06	0.0184484976288523	0.3317894458299848	up
f1564	0.10370955075549344	1.8421217981085648e-05	0.0184678861931456	0.3319559488628618	up
f32485	-0.049153503757682175	-2.779615577310324e-06	0.0185136652146537	0.3325963715755339	down
f291	0.039978850539982964	1.6901309994864278e-05	0.0185520263811366	0.3330648095601932	up
f5929	0.3355093897632052	9.889365139315486e-06	0.018560069038602	0.3330648095601932	up
f25859	0.1426559132198618	7.475962011085358e-07	0.0185994943329106	0.3335896170228871	up
f2738	0.14883169895059736	6.230036879060207e-06	0.0186383409586992	0.334055200714548	up
f19915	-0.2577186280920032	-0.0001876795583812	0.0186556637201414	0.334055200714548	down
f20112	0.07114307242107419	6.236086010176223e-06	0.018676058328526	0.334055200714548	up
f22160	-0.013092728855371695	-1.116699837439228e-06	0.0186755504632404	0.334055200714548	down
f29993	0.29535435037225527	0.0006832070490345	0.0186764260165115	0.334055200714548	up
f11389	-0.03481997038279025	-1.5635977069905494e-06	0.0186869593450946	0.3340612568576431	down
f14474	0.14513104288332163	1.922815781654208e-06	0.0187372829162172	0.334629010146949	up
f18180	0.1318968053014781	3.501285777019802e-06	0.0187391428716934	0.334629010146949	up
f25663	0.009914431263177093	4.78046164062107e-07	0.0187564569507255	0.3347557632687228	up
f3696	0.21727075762156828	2.1582102453976406e-06	0.0187676738398826	0.3347736180649289	up
f27331	0.07628741508798517	4.1899345887941313e-07	0.0188141544938168	0.3352377457604072	up
f11486	0.18159312522871163	1.116826001452864e-05	0.0188110990235491	0.3352377457604072	up
f19912	0.2139023201253261	3.011555591183424e-05	0.0188412244957297	0.3355376327587346	up
f6459	0.200870088937802	8.545634955225978e-07	0.0188527972707525	0.3355613584834429	up
f31340	0.23486340268290437	0.0006371500287204	0.0188642086024308	0.3355821864736442	up
f4695	0.155411649240317	5.176245169423055e-06	0.0188883322550255	0.335646893347438	up
f24823	-0.06805808278623054	-1.2785505823558195e-06	0.0188781492636019	0.335646893347438	down
f19580	0.015815300166378717	2.177183778258039e-07	0.0189378583412243	0.3363445756776358	up
f19457	-0.10032155675415395	-4.522334973444231e-06	0.0189528016559295	0.3364276298274642	down
f15040	0.2407534904333121	8.205550693674013e-07	0.0189983450464656	0.3370534761681568	up
f3597	0.06892205214690476	9.17849949473748e-07	0.0190445157249815	0.3375071342759307	up
f22320	0.10279827727743658	1.4336963558889693e-06	0.019042811487792	0.3375071342759307	up
f5689	0.13996346565878037	9.966145499492996e-05	0.0190747894842951	0.3378609199034509	up
f300	0.15418925534582062	3.037401405890705e-06	0.019111797035819	0.3381285338786505	up
f15500	0.1525556092699862	2.431622258882271e-06	0.0191208548973736	0.3381285338786505	up
f19697	0.1449611472218048	8.63417885848321e-05	0.0191171514079538	0.3381285338786505	up
f22651	0.012227616754604867	1.4842139171378224e-07	0.019237812749216	0.3398689577307404	up
f21582	0.0761053223196475	4.880059696006356e-06	0.0192400182064979	0.3398689577307404	up
f4195	0.15598695080969283	7.832485171093139e-07	0.0192882164794571	0.3405367874993821	up
f9746	-0.007754248512596013	-5.120621499372646e-07	0.0193256400776374	0.3407550355972437	down
f17160	0.08056102914521443	3.087943154241657e-06	0.0193317752433861	0.3407550355972437	up
f31752	0.1829759680766264	3.314150635560509e-07	0.019324288495822	0.3407550355972437	up
f8404	0.1204456568482343	1.4775237195863156e-06	0.0193445126927093	0.3407962322122044	up
f16812	0.14301876430099214	2.0276951618143356e-06	0.0193657386745755	0.3409868484086463	up
f18337	0.07657978481949206	1.05832494355127e-05	0.0193944247184614	0.3411253404050152	up
f29298	0.14048609458716557	5.397110882768175e-06	0.0193934120064391	0.3411253404050152	up
f5504	0.09080758363793554	0.0001222109948284	0.0194159943354145	0.3411384999371927	up
f28557	0.13619402744362155	2.1522120114241263e-06	0.0194060311812566	0.3411384999371927	up
f25732	0.1209266066240609	5.332280197762884e-06	0.0195372950385952	0.3430857898310231	up
f7722	0.11079705827444142	0.0001204604983795	0.0195669406084949	0.3434223405780203	up
f14060	-0.17585027480508805	-6.626437680097297e-05	0.0196307248600739	0.3443573834126883	down
f644	-0.005257081488156084	-2.964893719763496e-07	0.019671992221424	0.344712214498195	down
f1249	-0.011878431840726305	-8.973332842288074e-07	0.0196690769268435	0.344712214498195	down
f7970	0.21857497579726368	2.1673725641448983e-06	0.0197301440022726	0.3453749564909955	up
f10741	0.17566992916082394	8.61690794408787e-07	0.0197308935104719	0.3453749564909955	up
f7466	0.180954997721993	7.743265620774765e-06	0.0197438646096295	0.3454174882692684	up
f3459	0.1651816221023013	0.0001084328881461	0.0197804235083545	0.345503687378338	up
f13871	0.1382440923527711	4.164739533189277e-05	0.0197617886481074	0.345503687378338	up
f16755	0.16054614172510068	2.9811848544341046e-06	0.0197797259849618	0.345503687378338	up
f8393	0.11924537361871843	1.4883741165249375e-05	0.0198026540949782	0.3457077087822314	up
f32732	0.16034884422822532	5.858195625478402e-06	0.0198186537220952	0.3458027929529372	up
f26730	0.1401914689211821	3.414820630496252e-07	0.0198889830335092	0.3468452347216775	up
f31955	0.12604011796155887	2.3364137960015796e-06	0.0199096269706019	0.347020562006747	up
f1070	-0.024886553618220696	-8.360958545381437e-07	0.0200694347839276	0.3486931277835324	down
f2974	0.13924755748591536	3.582248871680349e-06	0.0200605663153278	0.3486931277835324	up
f4767	0.21711650661832066	1.6620808353764005e-05	0.0200570361975735	0.3486931277835324	up
f6902	0.15296017765275743	3.405437291803537e-06	0.0200567104485838	0.3486931277835324	up
f12483	0.15651711595644174	1.3949159663752652e-05	0.0200225916836089	0.3486931277835324	up
f20746	0.08050069517602929	6.390574199758702e-05	0.0200590882115259	0.3486931277835324	up
f23250	0.10761912746458413	2.810946971840167e-05	0.0201259598063008	0.3494899051048575	up
f9259	0.11122317200659768	0.0001656361874229	0.0201588008961526	0.349689564724791	up
f31363	0.07423936926057983	3.646369267517002e-05	0.0201588008961526	0.349689564724791	up
f4755	-0.14996525762996882	-6.689483670925256e-07	0.020190790633175	0.3500591679724225	down
f7318	0.16937948994570315	8.71633548713362e-05	0.0202972385893017	0.3515327241512894	up
f18037	0.11892469582356371	3.2456094715598736e-05	0.0202924325772179	0.3515327241512894	up
f4624	0.18635442204001587	1.546302573842695e-07	0.0203161472537104	0.3516743334440491	up
f7640	0.02817419651146768	3.9607548969797784e-05	0.0203371464201282	0.3518519608736862	up
f16644	0.0716043883674957	4.056849131302443e-06	0.020502979157082	0.3545338369494799	up
f4929	0.1345491688818722	5.713505197491031e-07	0.0205671388075779	0.3550811403828841	up
f8118	0.01916703308821396	5.077231471659615e-07	0.0205565702466341	0.3550811403828841	up
f21859	-0.11672025068000554	-7.52409738197457e-05	0.020562007205099	0.3550811403828841	down
f23090	0.17101253650736897	3.140244725727826e-07	0.0206278899792185	0.3559424427799023	up
f2928	0.14331170912749328	5.701161240722286e-06	0.0206746366427647	0.3563842923822953	up
f9913	0.12424187406230264	2.5141577338217756e-05	0.0206752484075544	0.3563842923822953	up
f9752	0.0033981014402345816	1.3802431021758845e-07	0.0206956433924522	0.3565482874258013	up
f28243	0.004298840325740124	1.1059154712711464e-07	0.0207091606775232	0.3565936821235329	up
f2053	0.09788336356961061	5.567784060986014e-06	0.0207676843246074	0.3574135924100504	up
f12937	0.17190289311926826	2.339865946851205e-06	0.02078037693166	0.357444299893248	up
f30949	0.039337785122634486	3.817538872681325e-06	0.0207984663423719	0.3574460744273945	up
f3703	0.11186692765171272	3.57152437845798e-06	0.0208022968729565	0.3574460744273945	up
f3369	0.10366340060837366	2.541289897635579e-06	0.020884539826738	0.3586711745506034	up
f8199	0.04723021295712882	2.081701655697543e-06	0.0209204118594809	0.3589292021243672	up
f16486	0.10747344210685077	9.555156397254904e-06	0.0209259760753244	0.3589292021243672	up
f28639	0.008925406654350076	7.688952973694539e-08	0.02093242508727	0.3589292021243672	up
f66	0.16453414479229367	1.1644550302662538e-05	0.0210493738347555	0.3607457540885305	up
f3736	0.06159477434888334	4.4871312347822826e-06	0.0210624240399496	0.3607807166445747	up
f18422	0.14101743687326676	1.1536375350260642e-06	0.0211234530568657	0.3616370479453387	up
f10465	0.1720824067926663	1.3876265209546545e-05	0.0211405178072621	0.3617402023542388	up
f6420	-0.03649197279303059	-8.100787490548101e-07	0.0211672136703226	0.3619194202267952	down
f10296	0.10486367852340711	3.7765556153317447e-06	0.0211730813163686	0.3619194202267952	up
f16617	0.10896772179806603	1.2840211209550037e-05	0.0211910742931162	0.3620381243153454	up
f20355	0.1436284585872039	5.0113017132389365e-06	0.0212338217435574	0.3625794011948359	up
f8775	0.13339860331923414	6.348657843773253e-07	0.021271308552558	0.3630303326303241	up
f17175	0.05523443170520809	2.1289541691658088e-06	0.0212983030233615	0.3633018185681987	up
f31663	0.09238544580729763	1.934263658768032e-06	0.0213234377529001	0.3635413154459058	up
f407	-0.04760145033493566	-4.268454940756783e-06	0.0214242132171162	0.3650694845025825	down
f6696	0.18029493574749966	6.423028680728748e-07	0.0214690680934862	0.3656436711472748	up
f3157	0.15472250555521927	0.0001737878293497	0.0214832697368174	0.3656954715511858	up
f31148	0.007295836856608337	2.319256454939024e-07	0.0215048339554383	0.3658724813353091	up
f1632	-0.08400684021802207	-9.59528628300177e-07	0.0215969035797824	0.3666773764260677	down
f18920	0.1577755025244889	6.269412806432229e-07	0.0215735506131861	0.3666773764260677	up
f22729	-0.2240250985317078	-0.0002511528097093	0.0215773430862575	0.3666773764260677	down
f27807	0.06948340148420529	5.618586656055414e-07	0.0215963462124905	0.3666773764260677	up
f10002	0.09457568037933826	1.907427220430691e-06	0.0216184933671845	0.3668538532656149	up
f6558	0.08606831853137681	5.806523386127083e-07	0.0216653154288149	0.3668998940297329	up
f13421	0.11593881586919809	1.3714675733353945e-06	0.0216711698741491	0.3668998940297329	up
f16088	0.15201325640608537	4.493683263717685e-06	0.0216771910046863	0.3668998940297329	up
f18952	0.15496167510087042	8.728436889214208e-06	0.0216408155165931	0.3668998940297329	up
f21829	0.13696193331837825	1.705425645923242e-06	0.021655286577979	0.3668998940297329	up
f6185	0.06925539080314069	4.640464303520275e-06	0.0217621506968036	0.3679686382613518	up
f27883	0.13116660854483206	1.641947955249634e-05	0.0217627936081085	0.3679686382613518	up
f30303	0.08741886841888426	4.804766864253907e-06	0.0218093356838522	0.3685654005613574	up
f13149	-0.19416341412807359	-2.018190636590589e-06	0.0218219423846046	0.3685883546694452	down
f9465	-0.018208665565777132	-2.726982984313509e-07	0.021876090442286	0.3688575038419767	down
f19144	0.1526728847350538	1.3037678370892536e-05	0.0218829036703125	0.3688575038419767	up
f22334	0.05750830493405172	3.241223545046523e-06	0.0218731314346554	0.3688575038419767	up
f26114	0.16493314872002995	7.840874607609293e-06	0.0218564736646451	0.3688575038419767	up
f5623	0.18658518410510871	7.914730485572363e-05	0.0219094064280781	0.3691143598124749	up
f13712	0.17874258289731348	3.2227650868662746e-05	0.0219658059726937	0.369305043670204	up
