feature	feature_idx	inv_coding_vs_other_mean_diff_raw	inv_coding_vs_other_cohen_d	p	q
f16458	16458	0.004935631464289856	0.21457477193178168	0.003504717252884916	0.02283606580682699
f25148	25148	-8.5842254604938e-05	-0.2164977480159223	0.003504518749597316	0.02283606580682699
f13264	13264	-1.5254048816815155e-05	-0.23031466001747514	0.0035071356782529085	0.02284728069681736
f15328	15328	-3.840064368763584e-05	-0.23008698439887515	0.0035188486765371993	0.02291902870856111
f19368	19368	1.2953649447412953e-05	0.22608560844616435	0.003524541050224246	0.022951542355673312
f17868	17868	-3.679964264343285e-05	-0.20120649341253632	0.0035256417809924447	0.02295414859518387
f19484	19484	-7.264661704106621e-05	-0.21722096525603	0.003529135676763536	0.02297233171557162
f27827	27827	1.8656013541690974e-05	0.22583966402615954	0.0035333088134683523	0.022994928142945573
f8982	8982	-5.3609378871036435e-06	-0.21802342800878075	0.0035402452020054306	0.023035495389061546
f31666	31666	-9.743134155692292e-05	-0.22831550469187437	0.003545807765741331	0.02306710916573594
f762	762	0.0002945994184713306	0.22721902006530062	0.003552487230996972	0.02310597490776276
f17644	17644	-4.9857309400130184e-05	-0.22524750754246786	0.003554450682576001	0.02311415756432832
f24108	24108	-2.0775176424335942e-05	-0.22786983744077008	0.0035563503668267875	0.023121922384956382
f16419	16419	-1.9911731703970894e-05	-0.2188233428453365	0.003557627641988183	0.02312563828063257
f30579	30579	-2.493808801344943e-06	-0.20932930578944312	0.0035630300991169126	0.023156162294300474
f4882	4882	2.1134885129701407e-05	0.23812925781292388	0.0035745751275014395	0.02322658690818306
f2363	2363	1.980709807598155e-05	0.224937462291722	0.0035764641328607676	0.02323425390673704
f29897	29897	-2.369989960927181e-06	-0.20080965449300034	0.003603530384618865	0.0234054476993441
f20127	20127	3.6337512800418924e-05	0.21756556242653985	0.003624722910406146	0.023538430504991794
f13597	13597	-0.00036111595606725766	-0.22074818627659845	0.0036304043132080245	0.023570653563542807
f29116	29116	-5.943415218793505e-05	-0.22322431727469463	0.0036409639995340923	0.02363453017764127
f30516	30516	1.4316956168889552e-05	0.2093447453157491	0.0036437752306174177	0.02364809402988147
f6358	6358	9.485129828086408e-05	0.2136884416446891	0.003652824426071645	0.0237021288700031
f6685	6685	-1.738698597783883e-05	-0.24403260610962274	0.003658963614774951	0.02373726385447349
f29589	29589	-0.00011740517199221027	-0.22411950783975992	0.0036631941106249474	0.023760004872715415
f3974	3974	5.633421406836393e-06	0.2108597847174518	0.0036762390183835065	0.0238398971213914
f15394	15394	-2.3612700136937176e-06	-0.20761976542458055	0.003680460736120728	0.023862551919510096
f2199	2199	0.00010181143431398887	0.21084128594522022	0.0036837347289355596	0.023879054322009974
f14842	14842	-1.407259747371537e-05	-0.22067426386381267	0.0036958630489904573	0.023952935203583724
f7291	7291	2.1584725589576428e-05	0.21529734940607975	0.0037093106609915284	0.024035335522912874
f21196	21196	2.9964389620217884e-05	0.2152509729846761	0.003710427061162076	0.024037816121027858
f11821	11821	0.0019375323391557014	0.2030760122753617	0.0037169215474741044	0.024075130513467376
f3472	3472	2.2313744821890112e-05	0.20721452623395198	0.0037215783657775455	0.024099984752853316
f32501	32501	-2.3276919287430086e-05	-0.22102417741446764	0.0037222297007504465	0.024099984752853316
f4633	4633	-7.885018591814337e-05	-0.22143649530236606	0.0037241341679657525	0.02410755203791027
f14888	14888	6.566280543590617e-06	0.2462836520338997	0.003725959455538377	0.024114603878941644
f13527	13527	-9.095905268142542e-07	-0.20444803442371523	0.003732626002098301	0.024152979628111595
f16053	16053	2.7496911467106077e-06	0.1999323089471897	0.0037378671097012812	0.024182118351567933
f24753	24753	-3.0705397368543918e-06	-0.2337799551311511	0.0037418334197047605	0.024202999900688037
f1096	1096	-7.033455241752068e-05	-0.22419235948879013	0.0037498542610771074	0.024250093630742976
f9470	9470	4.0762256048149954e-05	0.245816021168968	0.0037508999094694765	0.024252069501479047
f19573	19573	4.131911614231232e-06	0.22847492029098082	0.003757860002760334	0.024292277879355027
f6057	6057	0.0012707719132614775	0.21037372122120052	0.003758944310739808	0.0242944945117006
f5903	5903	6.609757248995982e-06	0.21503111442607967	0.0037640681833093024	0.024318017789960414
f21988	21988	-0.001642137271131768	-0.21418879782080658	0.003763771793831974	0.024318017789960414
f9079	9079	8.829348734813879e-06	0.22659325738067992	0.003764853374837533	0.02431829595637222
f13758	13758	5.828768189818967e-06	0.22080814541830163	0.0037745796667198912	0.024376315829538312
f17373	17373	-3.3047000817524673e-06	-0.23849654663926953	0.0037884177418040592	0.024460861588854268
f31754	31754	-0.0004204906590427947	-0.21746778377694803	0.003792261208036235	0.024480854071105465
f16524	16524	3.6455057620717462e-06	0.2457945224869183	0.003794092517422631	0.024487851804393296
f8943	8943	-1.3529355396770852e-05	-0.22045044193143074	0.003794972656126358	0.024488708939729913
f31971	31971	2.643936135292004e-05	0.20990674093129225	0.003803977387015694	0.024541982874134723
f13674	13674	0.0002706794815000283	0.22754922022424479	0.003811743078252637	0.02458724354098079
f7694	7694	-4.149450479466778e-06	-0.24542611627200736	0.0038130065622606294	0.024590552850257096
f18359	18359	0.00015462820687499202	0.20295797654090209	0.003826633235185233	0.024673576908805533
f24817	24817	-0.000912323943601262	-0.21229252037272917	0.0038336068937357224	0.024713679066286083
f30719	30719	-3.207134066599583e-05	-0.2218307221539864	0.003851137599288187	0.024821808979833854
f28561	28561	-1.2847462528057149e-05	-0.21689361214610287	0.003858111357771166	0.024861866857708075
f17952	17952	3.763781785927084e-05	0.22640894527142233	0.0038622268120512542	0.024883493546459988
f4731	4731	0.00011004886158732998	0.22901037858229903	0.003866303755239107	0.024897848444689133
f20993	20993	-1.0661070632924206e-05	-0.23811071038289247	0.0038665675011005326	0.024897848444689133
f8313	8313	-5.361853673139943e-06	-0.24376336101305962	0.0038667343363959655	0.024897848444689133
f5357	5357	0.0008980564120663623	0.21776902099130863	0.003868430565591107	0.024903876772748405
f32488	32488	-4.996761043601327e-05	-0.2143705685073271	0.003870189593363167	0.02491030693288632
f12163	12163	2.0273920125374874e-06	0.2330588743943222	0.0038739860186174343	0.024929845612344084
f15350	15350	0.0003156194401919072	0.20861077505692496	0.003885062327744397	0.024996214874441078
f17064	17064	-6.597956760251227e-05	-0.22220899975177127	0.003887654264322345	0.025007980944898825
f21593	21593	-4.983972560193637e-06	-0.24491544966413087	0.003894182474709574	0.02504505816119398
f22024	22024	9.264975368065218e-06	0.2071407995157701	0.0038980724884761014	0.025065156848976627
f18459	18459	-0.0011792429195209562	-0.22593125923457724	0.0039049406801190734	0.025104393997673495
f21900	21900	2.678262384877694e-05	0.21070820146997235	0.003911675375340284	0.025142757689123267
f9448	9448	-0.005465567572389844	-0.2238344998989931	0.003917881808830526	0.02517771153397895
f5732	5732	-0.00012292744105607247	-0.24191592190771366	0.003926737626607326	0.02522967422522919
f11505	11505	-0.0001732443781767296	-0.22504484912196632	0.003940290909185189	0.02531179229801613
f22163	22163	-5.697684426505156e-06	-0.215173838839211	0.003945088187863729	0.025337642050160463
f20876	20876	-3.774779419320909e-06	-0.21849597956244626	0.003953318440508501	0.02538552589821332
f23940	23940	1.7153844941751497e-06	0.24466306870037557	0.003956078404292056	0.025398271385548996
f2929	2929	-1.4833220781633548e-06	-0.2417096351663745	0.003962785259067949	0.025436346203553097
f6964	6964	2.3987546164521777e-05	0.2150755989185308	0.003973187624319281	0.025498122223598547
f25460	25460	-4.936224318892352e-05	-0.2442563659843369	0.003979838050067691	0.02553580051392561
f11283	11283	4.480250570760344e-06	0.24015579539070936	0.003982730203776545	0.02554935460402307
f26418	26418	0.0014869294723494674	0.216287839963093	0.003997929374446478	0.025641837882533214
f18683	18683	6.527222221832297e-05	0.21601850584055343	0.004001914795914548	0.025662376522999592
f14036	14036	-1.1563638915878052e-05	-0.2047346151669815	0.004007169496243159	0.025691044815671266
f20263	20263	4.8374060164145185e-05	0.22071159132541254	0.00401484932024847	0.025735246972985498
f4180	4180	-3.0336730157954974e-05	-0.2390291100688991	0.004022813167732797	0.02578125207906675
f14859	14859	3.83089585053101e-06	0.20332641414545147	0.004025816627701379	0.025795455466663824
f27080	27080	-9.218900595430386e-06	-0.22883162173226182	0.004029255253336143	0.02581244108334677
f28610	28610	8.227000487651057e-05	0.21459464417752536	0.004037952682427445	0.025863102716532943
f27735	27735	7.4927324005372426e-06	0.22269939419736604	0.00404024457888558	0.02586766986340811
f6987	6987	-1.0619285290992557e-05	-0.20896400691614486	0.004039791245734502	0.02586766986340811
f10669	10669	0.00023225485408346594	0.21122600348290016	0.004045908873158766	0.025898875162271233
f7363	7363	1.3724355164767853e-05	0.20464530415490162	0.004052078835350544	0.02593330454624348
f21294	21294	-6.479475145960483e-05	-0.23753664236022196	0.004063507337745671	0.026001368569273608
f32329	32329	1.3032674407541427e-05	0.20100424979339096	0.004065893702983157	0.026011558933883655
f3413	3413	0.0002950504374720352	0.2062418258358775	0.004083693696731947	0.026115865253015853
f12735	12735	-7.513343519017232e-05	-0.24070390542498318	0.004083791917616371	0.026115865253015853
f12242	12242	-2.6390410166195804e-05	-0.23246494023373973	0.004099333877639508	0.026210140976095885
f1993	1993	-0.00043346596289433725	-0.22289445027154717	0.004107926326004109	0.026259955101541676
f13277	13277	-1.6516058296812425e-05	-0.2102507357425145	0.004129337153868641	0.026391675416026456
f17372	17372	0.0001252193108353232	0.23743137230363429	0.00414010748530585	0.026452893620636398
f2345	2345	1.1394442645529229e-05	0.2321639091378315	0.004140530132453738	0.026452893620636398
f130	130	-2.96580086801276e-06	-0.23734330230729875	0.0041511621582261465	0.026515649434844905
f11334	11334	0.00018203417937944958	0.22059176639163963	0.004162685994430664	0.02658407613827792
f7316	7316	-0.0030620667367624557	-0.21785680652615813	0.004163550932766997	0.02658441873829091
f30960	30960	2.3654948452342808e-05	0.23088847094024895	0.004173624610564899	0.026638358246784302
f25013	25013	4.224453437733498e-05	0.21846812215472763	0.004172946329994378	0.026638358246784302
f28717	28717	0.00013497311946986313	0.20826425089040626	0.004184824867850796	0.026704642895761417
f8039	8039	-8.837754356824441e-06	-0.19739761958592789	0.004195064440594412	0.026764772505723847
f15783	15783	-0.0008045297786311016	-0.19741339830509969	0.004198359743011379	0.026780582452598182
f9503	9503	-1.969703589566052e-06	-0.2429562521397493	0.004212400619770911	0.026864916992731257
f11574	11574	4.271780126148442e-05	0.22775587060849056	0.004215354691787024	0.0268785254992172
f26398	26398	2.9807288112907793e-05	0.2126072498955573	0.004225080398819191	0.02693529854251114
f14006	14006	0.00022892516752872	0.2093639172532009	0.00422916774132096	0.026956111368917568
f2642	2642	-6.721775780688969e-05	-0.21165136054606995	0.004233956706934543	0.026981387275929813
f9586	9586	-0.0003776439137847796	-0.2364681756028784	0.004235381397731821	0.026985218285218028
f6723	6723	6.760982582720542e-05	0.219950444946996	0.004242200312973527	0.02702340976973494
f24357	24357	3.1235998672628706e-05	0.22584913921548772	0.004245888782823473	0.027041648908757935
f7879	7879	1.8901594438963216e-05	0.2181030007767275	0.004259336288111859	0.02712202321975309
f26681	26681	1.7897477434817736e-05	0.20017096580258334	0.004261362889998963	0.02712965595093958
f6303	6303	-3.600885716274322e-05	-0.22068902000393764	0.004262496761848591	0.027131603320173784
f26252	26252	1.5972745455831377e-05	0.20433845791575234	0.004282834002368831	0.02725575929105105
f27306	27306	9.754855541731916e-06	0.24104769048625707	0.004296408661428808	0.027336838644213435
f28513	28513	0.00038883045743795763	0.2099691331343596	0.004302877106943856	0.027372680458228747
f14137	14137	7.191239597023913e-05	0.21047484549976508	0.004306222095275963	0.02738864239479867
f23814	23814	4.183615960494577e-05	0.2228843716840704	0.0043191694383444825	0.02746033064720062
f28077	28077	-6.248120789982426e-05	-0.20203668687426932	0.00431854375658506	0.02746033064720062
f5040	5040	0.00045076426985063314	0.22377197136456223	0.004328406421138084	0.02751371903159122
f20445	20445	1.6655915161338457e-05	0.20313307476755474	0.004346856821332112	0.027625640869164206
f18418	18418	-2.0332516337036405e-05	-0.20408145906999522	0.00436269100473786	0.027720895645384956
f31227	31227	-1.430555545959411e-05	-0.22688547889526192	0.0043729575003109405	0.02778074280151006
f15876	15876	-3.010063123751141e-06	-0.23862944619294812	0.0043839272353605446	0.027845033465457324
f24743	24743	4.341201320912994e-05	0.23132276550875974	0.004388777998211222	0.027870441365384753
f11355	11355	7.74668407776567e-05	0.2391473616710281	0.004392554494125897	0.02787899351175654
f28362	28362	-6.123198452730469e-06	-0.21245863186480018	0.004391718067553735	0.02787899351175654
f956	956	-0.0014988121442308048	-0.2133480931019972	0.00439267710880124	0.02787899351175654
f31192	31192	1.3716364855359191e-05	0.22842594299978564	0.004398165477295948	0.02790842106119939
f26831	26831	7.736006251811859e-05	0.22129452951191295	0.004418837267790197	0.028034164490019203
f4964	4964	-0.001751993766547604	-0.2176645109541961	0.0044230125461437245	0.028055221663189616
f28996	28996	1.2155146591569055e-05	0.20256035849120155	0.004433247673314061	0.02811470094042097
f31010	31010	0.0009193263646288935	0.20500576545607516	0.004441526974335217	0.02815630796962979
f20489	20489	-3.627605816892207e-05	-0.22878398055951682	0.004441337956686459	0.02815630796962979
f8366	8366	-2.5195159399669576e-05	-0.22624455532645746	0.0044434286082592174	0.028162914629678536
f27883	27883	0.00017693479931528853	0.21547012427814283	0.004451172439218207	0.028206540028679596
f23723	23723	0.001381963530658578	0.2225941125965739	0.004469423919494678	0.02831672138321763
f16702	16702	4.610661016125715e-06	0.19598137967947826	0.004472159530741886	0.028328575972037525
f28316	28316	6.298059567951473e-05	0.24107204102232271	0.004512872489937517	0.028402236646474843
f2774	2774	4.8958052062447284e-05	0.24107069132796655	0.004513094544352569	0.028402236646474843
f24643	24643	1.250543397299613e-05	0.24106957856750696	0.004513277625409241	0.028402236646474843
f15349	15349	5.850159922009631e-05	0.2410663552304145	0.004513807995099493	0.028402236646474843
f23770	23770	5.586725321544963e-06	0.2410607047038893	0.004514737872800573	0.028402236646474843
f16278	16278	8.427195775969203e-06	0.241059161978639	0.004514991781356429	0.028402236646474843
f326	326	-0.00016707822745339114	-0.2188851145424101	0.0044899490923190925	0.028402236646474843
f23020	23020	-2.082346072479798e-06	-0.24107222015042276	0.004512843020171797	0.028402236646474843
f15979	15979	-4.069491847163173e-06	-0.24107222015042293	0.004512843020171763	0.028402236646474843
f4341	4341	-1.6687965839152123e-06	-0.24107222015042348	0.004512843020171672	0.028402236646474843
f15912	15912	-2.297956887988528e-06	-0.2410722201504236	0.0045128430201716654	0.028402236646474843
f17242	17242	-2.9571541988403553e-06	-0.2410722201504236	0.004512843020171655	0.028402236646474843
f28926	28926	-3.6758931270640365e-06	-0.2410722201504237	0.004512843020171636	0.028402236646474843
f29137	29137	-1.7745254240977536e-06	-0.2410722201504237	0.004512843020171636	0.028402236646474843
f25506	25506	-7.406246379777125e-07	-0.2410722201504238	0.004512843020171611	0.028402236646474843
f4236	4236	-1.6929627734289808e-06	-0.24107222015042384	0.004512843020171611	0.028402236646474843
f17484	17484	-2.9633464558631373e-06	-0.24107222015042384	0.004512843020171619	0.028402236646474843
f18118	18118	-1.7100355994241062e-06	-0.24107222015042384	0.004512843020171611	0.028402236646474843
