feature	feature_idx	spearman_log_inv_len	p	q
f2795	2795	-0.02493344221517314	0.5101524697501331	1.0
f22894	22894	-0.0249737793648646	0.5094681181584709	1.0
f20541	20541	-0.024988381396454335	0.5092205014590853	1.0
f21345	21345	-0.025017573786483446	0.5087256546510889	1.0
f3046	3046	-0.025025951212020663	0.5085836934743216	1.0
f29156	29156	-0.025065224714279518	0.5079184536539465	1.0
f1194	1194	-0.02510584140637993	0.5072309415951191	1.0
f2635	2635	-0.02511202220279783	0.5071263630483928	1.0
f12399	12399	-0.02511976309706684	0.5069954037234833	1.0
f2382	2382	-0.025149583492491457	0.5064910723765801	1.0
f20208	20208	-0.02515581118903233	0.5063857809667248	1.0
f6362	6362	-0.025188577784058076	0.5058319867463434	1.0
f6649	6649	-0.025233736669834386	0.505069269722445	1.0
f11244	11244	-0.025239311157009427	0.5049751606206495	1.0
f32461	32461	-0.0252580214395498	0.5046593590067272	1.0
f8414	8414	-0.02526800577037585	0.50449088094176	1.0
f13965	13965	-0.025276225933321655	0.5043521940975083	1.0
f2212	2212	-0.025289811142978052	0.5041230346179061	1.0
f22549	22549	-0.02534482864248197	0.5031955433609161	1.0
f21282	21282	-0.02536244890943033	0.5028986891829674	1.0
f11043	11043	-0.02536343611145374	0.5028820602125144	1.0
f18162	18162	-0.02538904550819626	0.5024507828869762	1.0
f21672	21672	-0.025398793403301846	0.5022866738901912	1.0
f25400	25400	-0.02540853284541618	0.5021227354603919	1.0
f4184	4184	-0.025410649552538075	0.5020871098833785	1.0
f13934	13934	-0.0254208453311089	0.5019155269015175	1.0
f26737	26737	-0.025437309249452318	0.5016385238712681	1.0
f2066	2066	-0.025471567525898728	0.5010623923190464	1.0
f27502	27502	-0.02547691749535449	0.5009724518955064	1.0
f831	831	-0.025486852681073487	0.5008054502617916	1.0
f30653	30653	-0.02551129644852414	0.5003946976448055	1.0
f16052	16052	-0.025586586782608334	0.4991306413834856	1.0
f10199	10199	-0.02564077373797336	0.4982219403261845	1.0
f9367	9367	-0.02565544200999132	0.49797610835877093	1.0
f9030	9030	-0.025665040861594483	0.4978152718901925	1.0
f21710	21710	-0.02567256115582356	0.49768928259723844	1.0
f30451	30451	-0.025677483193213873	0.497606831695851	1.0
f13166	13166	-0.02568235934450749	0.4975251566057782	1.0
f19192	19192	-0.025682924384555765	0.4975156926969565	1.0
f26778	26778	-0.025700908569459037	0.4972145238723113	1.0
f25930	25930	-0.02570608334545013	0.4971278834008049	1.0
f9969	9969	-0.02571833845538371	0.4969227300110262	1.0
f8827	8827	-0.025840678034703395	0.4948772073220534	1.0
f21577	21577	-0.025895316693503184	0.4939650993577694	1.0
f6438	6438	-0.02592869523581955	0.4934083381532205	1.0
f13838	13838	-0.02598117085931679	0.49253371198135754	1.0
f17588	17588	-0.02598894591020039	0.4924041935791357	1.0
f14207	14207	-0.025989981488025334	0.492386944085406	1.0
f25422	25422	-0.026030602282746885	0.4917105836154685	1.0
f25086	25086	-0.02606654033373198	0.49111260873345336	1.0
f4672	4672	-0.026076915507459	0.4909400482797125	1.0
f22660	22660	-0.026108292787757285	0.4904183775238568	1.0
f26431	26431	-0.02623771362278036	0.48826980622274396	1.0
f13561	13561	-0.02625931527499829	0.4879116817613543	1.0
f8361	8361	-0.026262236935134756	0.48786325567866795	1.0
f26824	26824	-0.026289922173582336	0.48740450543037167	1.0
f1968	1968	-0.026300685921780222	0.4872262106099426	1.0
f6970	6970	-0.02634898033781873	0.48642667630424313	1.0
f3981	3981	-0.0263694558181571	0.4860879099120661	1.0
f11106	11106	-0.026404367344380047	0.48551059319854906	1.0
f1818	1818	-0.02641283370781794	0.48537064444689	1.0
f11734	11734	-0.026431442152276868	0.48506312398055923	1.0
f28571	28571	-0.02643253054346598	0.4850451406449739	1.0
f23897	23897	-0.026440689521850046	0.4849103424604479	1.0
f14783	14783	-0.02644913219288901	0.48477087858161677	1.0
f9091	9091	-0.02645333901560817	0.48470139447388066	1.0
f25736	25736	-0.02648728872077148	0.48414084419376624	1.0
f27407	27407	-0.02651072864117493	0.4837540278406433	1.0
f28304	28304	-0.026528066817856244	0.48346801296006164	1.0
f9600	9600	-0.026591316688053885	0.48242540424766955	1.0
f2331	2331	-0.026592379395291257	0.48240789704013076	1.0
f20404	20404	-0.026611133823009548	0.48209899033101783	1.0
f19093	19093	-0.026626050341309968	0.4818533749954059	1.0
f7837	7837	-0.026654692266953044	0.4813819476262546	1.0
f24207	24207	-0.026682849295334703	0.48091874562706943	1.0
f10475	10475	-0.02668881846641488	0.48082057988644133	1.0
f6589	6589	-0.02670787116936407	0.48050732236810595	1.0
f25533	25533	-0.02672785511230291	0.4801788730210166	1.0
f30908	30908	-0.02674451877139901	0.4799050881438217	1.0
f5290	5290	-0.026752551417093887	0.4797731416634748	1.0
f9214	9214	-0.026754801816451457	0.47973617951648473	1.0
f19877	19877	-0.02678066000787759	0.47931157757962856	1.0
f24679	24679	-0.02680821283517538	0.4788593743543877	1.0
f4008	4008	-0.026827631829342596	0.47854080515532416	1.0
f6207	6207	-0.026849046982111005	0.4781896229182396	1.0
f22401	22401	-0.026872152202772417	0.477810883336236	1.0
f23018	23018	-0.02687941841541478	0.4776918097969737	1.0
f28392	28392	-0.026885606812474372	0.47759041150640325	1.0
f11280	11280	-0.026950264700050124	0.47653168030926746	1.0
f28536	28536	-0.02697784446053331	0.4760804701471191	1.0
f3416	3416	-0.02698925362969203	0.47589388230400015	1.0
f21384	21384	-0.027003606742445906	0.47565920545016277	1.0
f10382	10382	-0.02701842376180255	0.4754170100598225	1.0
f27381	27381	-0.027027069631697712	0.47527571797012025	1.0
f28123	28123	-0.02705781142039595	0.4747735173530418	1.0
f26515	26515	-0.027101847859940027	0.4740546409251038	1.0
f28504	28504	-0.027109237135875666	0.47393407260297005	1.0
f28603	28603	-0.027160612873278478	0.47309625719779286	1.0
f25650	25650	-0.02716482112043116	0.4730276668047589	1.0
f14899	14899	-0.027186320150023275	0.472677338465025	1.0
f26593	26593	-0.02726166423452928	0.4714507266547802	1.0
f25219	25219	-0.027296334088296077	0.4708868857564335	1.0
f28499	28499	-0.02732327211982028	0.47044904509168367	1.0
f8628	8628	-0.027337785991126167	0.4702132350879507	1.0
f32668	32668	-0.027360410742559325	0.4698457758239551	1.0
f2841	2841	-0.027366005354401854	0.4697549355179817	1.0
f26820	26820	-0.02736911873953852	0.469704387348383	1.0
f4400	4400	-0.027377692732437252	0.46956519757659965	1.0
f1875	1875	-0.027429525713034433	0.46872422828518057	1.0
f2615	2615	-0.027446495317205326	0.46844908410396935	1.0
f30975	30975	-0.02752031974335575	0.4672531381160131	1.0
f5707	5707	-0.0275669481077715	0.4664986360439224	1.0
f6436	6436	-0.027568739819852625	0.46646965749162633	1.0
f17760	17760	-0.027585590845080155	0.46619716342889606	1.0
f24240	24240	-0.027609417839480444	0.4658120131254827	1.0
f28639	28639	-0.027633905565011153	0.4654163663134413	1.0
f24959	24959	-0.027702696055320802	0.46430591997168985	1.0
f29636	29636	-0.027711355849538457	0.46416623411739	1.0
f25059	25059	-0.027730573102489567	0.4638563357364586	1.0
f32556	32556	-0.02775552411475911	0.46345414607219876	1.0
f3541	3541	-0.02775589904228105	0.46344810402985004	1.0
f27117	27117	-0.027767035106796133	0.46326866378549436	1.0
f25186	25186	-0.027782250796933593	0.4630235492350895	1.0
f14927	14927	-0.027799460710010715	0.4627463960618147	1.0
f30944	30944	-0.027816090891995247	0.4624786667673381	1.0
f22041	22041	-0.027852834933659924	0.4618874303014321	1.0
f28513	28513	-0.02786150801565874	0.46174793600116676	1.0
f24592	24592	-0.027873274030146476	0.46155873376986006	1.0
f20477	20477	-0.027882514043877267	0.46141018093810277	1.0
f1118	1118	-0.027919214314320207	0.46082040943485103	1.0
f16965	16965	-0.027922207152899423	0.46077233322150424	1.0
f14489	14489	-0.027972410682649905	0.4599662935091918	1.0
f29993	29993	-0.02798223073792667	0.45980872033978853	1.0
f14299	14299	-0.027987464654263855	0.4597247489380468	1.0
f15287	15287	-0.027992858432913523	0.4596382217166898	1.0
f15136	15136	-0.028004534404723353	0.45945094646160095	1.0
f310	310	-0.028012215679316936	0.4593277668981125	1.0
f6604	6604	-0.028012215679316936	0.4593277668981125	1.0
f13027	13027	-0.028012215679316936	0.4593277668981125	1.0
f15979	15979	-0.028012215679316936	0.4593277668981125	1.0
f16874	16874	-0.028012215679316936	0.4593277668981125	1.0
f17242	17242	-0.028012215679316936	0.4593277668981125	1.0
f23020	23020	-0.028012215679316936	0.4593277668981125	1.0
f29137	29137	-0.028012215679316936	0.4593277668981125	1.0
f9021	9021	-0.02803255999764966	0.459001607606934	1.0
f18476	18476	-0.02805619572168993	0.4586228433053775	1.0
f4928	4928	-0.02806031839131597	0.45855679511986175	1.0
f18108	18108	-0.028094642240362556	0.4580071085647336	1.0
f30312	30312	-0.02809671059906397	0.4579739961849743	1.0
f9324	9324	-0.02814039367477995	0.45727498643821707	1.0
f1454	1454	-0.028158519138333428	0.4569851212013156	1.0
f22407	22407	-0.028201070170331948	0.45630504337094124	1.0
f31805	31805	-0.028204251183408535	0.4562542252057418	1.0
f8887	8887	-0.028225420285655292	0.45591611983499913	1.0
f22147	22147	-0.02823229577518872	0.4558063372272472	1.0
f4742	4742	-0.028243349616380125	0.4556298689801268	1.0
f31874	31874	-0.0282488313845715	0.4555423699211943	1.0
f30001	30001	-0.028275887287993896	0.45511064641174465	1.0
f24278	24278	-0.028276291078697474	0.45510420497769377	1.0
f26533	26533	-0.02830365409043503	0.45466781842839366	1.0
f29260	29260	-0.02834130650151263	0.45406772083523383	1.0
f728	728	-0.028356755706639796	0.45382162308210355	1.0
f1175	1175	-0.02836273454564565	0.45372640345654247	1.0
f24163	24163	-0.028382512646239057	0.4534114954680138	1.0
f27087	27087	-0.0284014208532922	0.4531105530780567	1.0
f19652	19652	-0.02841653071338064	0.45287014595757513	1.0
f9052	9052	-0.028499281247594304	0.45155480973486	1.0
f1463	1463	-0.028514418018625684	0.45131444124358333	1.0
f786	786	-0.028559715439279067	0.45059556019273406	1.0
f19243	19243	-0.028577914599099925	0.45030691742584356	1.0
f730	730	-0.028593573331876544	0.4500586500801245	1.0
f22939	22939	-0.02859489369546336	0.4500377194114538	1.0
f5358	5358	-0.02860869029742988	0.4498190458355235	1.0
f18497	18497	-0.028629376016710232	0.44949129366765633	1.0
f9435	9435	-0.0286451031493648	0.4492421976293011	1.0
f1146	1146	-0.02868483793791731	0.44861320173189534	1.0
f11200	11200	-0.02870807520842564	0.4482455904429559	1.0
f10630	10630	-0.02872220922739327	0.4480220752076905	1.0
f26336	26336	-0.028739571660788856	0.44774759235852435	1.0
f21769	21769	-0.028748307683418392	0.44760952057747544	1.0
f27206	27206	-0.028828911485464983	0.44633672711257866	1.0
f817	817	-0.02884264547281188	0.44612006251777536	1.0
f22237	22237	-0.028848418563552754	0.44602900525479566	1.0
f27029	27029	-0.028874267677003147	0.44562142433395957	1.0
f29493	29493	-0.028889790595983237	0.44537676549594163	1.0
f26463	26463	-0.028946342481395472	0.44448608996765626	1.0
f16575	16575	-0.028946371870176832	0.4444856273668254	1.0
f540	540	-0.029034362949532138	0.44310181327969167	1.0
f6235	6235	-0.029067210568144288	0.442585857382808	1.0
f13667	13667	-0.02906911129889727	0.44255601204093187	1.0
f23214	23214	-0.029097012779402628	0.44211803420895845	1.0
f5860	5860	-0.02917352457085942	0.4409182766898869	1.0
f26944	26944	-0.02920784741577331	0.44038067640653716	1.0
f28590	28590	-0.029251547214530015	0.43969674758452476	1.0
f3761	3761	-0.029269492604474315	0.43941606745034606	1.0
f27893	27893	-0.029280548049171767	0.439243202636912	1.0
f16843	16843	-0.029281142938209007	0.4392339019557647	1.0
f22703	22703	-0.029310478221932484	0.4387754049754271	1.0
f220	220	-0.02932670807820476	0.43852185774721286	1.0
f15356	15356	-0.029346977817753462	0.4382053164047978	1.0
f22363	22363	-0.02941709689481815	0.4371113171695356	1.0
f13171	13171	-0.029510891347102015	0.4356503904497055	1.0
f11927	11927	-0.02951156474834393	0.43563991183513373	1.0
f4589	4589	-0.029535744746412584	0.43526374955704294	1.0
f5423	5423	-0.029543984461554238	0.43513560907413834	1.0
f24650	24650	-0.02955612776006492	0.4349468013600469	1.0
f1625	1625	-0.029575416901879193	0.4346469849293215	1.0
f24252	24252	-0.029580252720491085	0.43457183914681113	1.0
f19662	19662	-0.02966435880108651	0.43326607803445166	1.0
f6783	6783	-0.029677569315618175	0.4330611885453846	1.0
f10794	10794	-0.029735348506790965	0.43216571537571496	1.0
f28984	28984	-0.029764240262040092	0.4317183469728698	1.0
f18417	18417	-0.029781836023195195	0.4314460203153858	1.0
f28944	28944	-0.029794432404636532	0.43125112926789033	1.0
f8841	8841	-0.029838282119022546	0.43057308448394327	1.0
f31406	31406	-0.029841721914440126	0.4305199213151537	1.0
f9054	9054	-0.029860215726505806	0.43023415853643665	1.0
f400	400	-0.029874693171867205	0.4300105325695108	1.0
f19451	19451	-0.029881319733875443	0.42990819780408035	1.0
f26934	26934	-0.02988577670655514	0.4298393761975835	1.0
f27447	27447	-0.029949185278857465	0.4288609550496764	1.0
f16082	16082	-0.029966160433078814	0.4285992406778405	1.0
f1134	1134	-0.02997244364847603	0.4285023927411984	1.0
f25452	25452	-0.029988444919739805	0.4282558104599254	1.0
f7778	7778	-0.030009195816898693	0.4279361583851099	1.0
f24157	24157	-0.030024088433712435	0.4277068341943297	1.0
f31288	31288	-0.030037605344808437	0.4274987556581809	1.0
f31567	31567	-0.03004889844599971	0.4273249554403752	1.0
f2390	2390	-0.030061125183738848	0.4271368329226443	1.0
f29947	29947	-0.03006695793189832	0.42704710630587933	1.0
f22250	22250	-0.03008546500302038	0.426762479994831	1.0
f5648	5648	-0.030130971363103363	0.4260630922050413	1.0
f23558	23558	-0.030148930064977958	0.42578726843472336	1.0
f26808	26808	-0.03027248834815249	0.42389238471297114	1.0
f1219	1219	-0.03038660721348044	0.4221466436845415	1.0
f702	702	-0.030390114359393386	0.4220930595687706	1.0
f32241	32241	-0.030391861509859158	0.42206636712189066	1.0
f82	82	-0.030429082752460875	0.42149794662434714	1.0
f2848	2848	-0.030431012037053017	0.42146849596639596	1.0
f18605	18605	-0.030455938008315486	0.4210881076728037	1.0
f18210	18210	-0.03049645140314222	0.4204702731765054	1.0
f4762	4762	-0.030528000483212168	0.4199895137654416	1.0
f9826	9826	-0.03053320111532009	0.419910295094326	1.0
f26335	26335	-0.030534821530359114	0.4198856138994963	1.0
f18827	18827	-0.030549303450967416	0.4196650717062778	1.0
f6583	6583	-0.030559612656833626	0.4195081163378854	1.0
f11334	11334	-0.030582663278166118	0.41915730036354887	1.0
f20812	20812	-0.0305918468255218	0.41901758052209115	1.0
f16604	16604	-0.030596308170202254	0.4189497148352299	1.0
f16291	16291	-0.030631982552214363	0.4184072705866385	1.0
f7665	7665	-0.030632236057446964	0.4184034174079818	1.0
f5085	5085	-0.030681179905077943	0.4176598809863533	1.0
f1245	1245	-0.03069174970707137	0.4174994106127685	1.0
f3338	3338	-0.030706911529379897	0.41726928765953497	1.0
f1419	1419	-0.03073552418527699	0.4168352140928988	1.0
f31851	31851	-0.030737509362446118	0.4168051074586349	1.0
f16731	16731	-0.03074138842076042	0.4167462824533551	1.0
f6022	6022	-0.03076048264352179	0.41645679429741017	1.0
f4412	4412	-0.03083855306701018	0.4152743982616431	1.0
f29396	29396	-0.030883127150250482	0.4146002011910673	1.0
f25032	25032	-0.030885909770890948	0.4145581346040022	1.0
f8384	8384	-0.03088597690158954	0.41455711977907095	1.0
f25191	25191	-0.030893073093999936	0.41444985383188226	1.0
f31769	31769	-0.03089939962997585	0.4143542358130398	1.0
f13853	13853	-0.03091469574293102	0.4141231071753891	1.0
f6197	6197	-0.030920468392781175	0.4140359005726914	1.0
f10497	10497	-0.030925846281544538	0.4139546673262724	1.0
f13387	13387	-0.030935452590630276	0.4138095870260589	1.0
f16309	16309	-0.03096119717022388	0.41342092489162274	1.0
f7423	7423	-0.030970449900756536	0.41328129048441764	1.0
f9481	9481	-0.03107942384030995	0.41163884572587195	1.0
f26776	26776	-0.031100344288868372	0.4113239774783045	1.0
f3516	3516	-0.031129581083540175	0.41088418111775116	1.0
f8219	8219	-0.031132592037809513	0.41083890447636023	1.0
f24286	24286	-0.031153381662449783	0.410526365216657	1.0
f11202	11202	-0.0311561285028406	0.41048508134225997	1.0
f7383	7383	-0.031162898632458517	0.4103833396051259	1.0
f30395	30395	-0.031197978842079456	0.40985639253136175	1.0
f6629	6629	-0.031213069503635855	0.4096298361246745	1.0
f5503	5503	-0.031239344341231174	0.4092355488479861	1.0
f7367	7367	-0.03126657016125862	0.40882722866416005	1.0
f15554	15554	-0.031268965701185036	0.40879131305706023	1.0
f16876	16876	-0.03131189436005787	0.4081480144090617	1.0
f8857	8857	-0.031345944180663374	0.40763819597907025	1.0
f15825	15825	-0.03136518046048295	0.40735034405722537	1.0
f31467	31467	-0.031384368088342836	0.40706334067691785	1.0
f16320	16320	-0.03143535458679495	0.4063012833610976	1.0
f81	81	-0.031438098460830156	0.4062602968261377	1.0
f24971	24971	-0.03143818109639532	0.40625906249810295	1.0
f6703	6703	-0.03145996952208128	0.4059336865832045	1.0
f13852	13852	-0.03146381675389171	0.4058762503546977	1.0
f5994	5994	-0.03146795799255421	0.40581443024170477	1.0
f4296	4296	-0.03150270754880306	0.4052959125201208	1.0
f25800	25800	-0.031529729537234805	0.4048929754082367	1.0
f29602	29602	-0.03154617268343578	0.4046479012184435	1.0
f18454	18454	-0.03161755142087071	0.4035850751676364	1.0
f2413	2413	-0.03162194539765126	0.40351970360653266	1.0
f31972	31972	-0.03162462107321807	0.40347989923867905	1.0
f5462	5462	-0.031629073903096626	0.40341366244894267	1.0
f23994	23994	-0.03165784631699188	0.4029858233667027	1.0
f25220	25220	-0.03166863436860442	0.4028254775147152	1.0
f1972	1972	-0.03167838789212376	0.40268054099280026	1.0
f1358	1358	-0.03168886792928566	0.4025248433088942	1.0
f4904	4904	-0.031739093673059604	0.40177915973492767	1.0
f24402	24402	-0.031764365020628564	0.4014042781010206	1.0
f20579	20579	-0.031798491745126105	0.4008983661857867	1.0
f9861	9861	-0.031803377627460404	0.40082596666786896	1.0
f32342	32342	-0.03182386757731004	0.4005224297954227	1.0
f13498	13498	-0.03184710717335333	0.40017832669096726	1.0
f7877	7877	-0.031948516096840976	0.39867886554657234	1.0
f17835	17835	-0.031949865737108556	0.3986589321723616	1.0
f16137	16137	-0.03199418096341998	0.3980047556494398	1.0
f30540	30540	-0.032024625631691804	0.3975557090562983	1.0
f27010	27010	-0.03202772569497478	0.39751000147578397	1.0
f20407	20407	-0.032031475751874594	0.39745471456311754	1.0
f2013	2013	-0.03203507677536251	0.39740162919760946	1.0
f29872	29872	-0.03209740723856467	0.3964834456442649	1.0
f18204	18204	-0.03211378311240141	0.39624242647303537	1.0
f4885	4885	-0.03211640214926514	0.396203887828112	1.0
f23022	23022	-0.032127691700946745	0.39603779000548234	1.0
f28724	28724	-0.032166018668467536	0.3954742166150477	1.0
f7655	7655	-0.032187063476820474	0.39516497202568646	1.0
f4048	4048	-0.03218778654748299	0.39515434939964744	1.0
